id,genres,revenue,title,vote_average,budget,popularity,runtime
15256,Comedy,6.835845875,200 Cigarettes,6.1,-0.577682085,-0.729515908,-10.30120876
15268,Adventure,7.105993634,Street Fighter: The Legend of Chun-Li,3.9,0.343136669,-0.370504911,-14.30120876
15301,Thriller,7.469098851,Twilight Zone: The Movie,6.2,-0.355833335,-0.170422173,-10.30120876
15373,Comedy,7.965582316,Role Models,6.4,0.091324696,0.115395314,-12.30120876
15487,Drama,7.188399053,The Greatest Game Ever Played,6.9,0.042106674,-0.403826341,8.698791245
15512,Adventure,8.581505778,Monsters vs Aliens,6,0.887204714,0.277207398,-17.30120876
15568,Drama,6.470563217,Gracie,6,-0.401590826,-0.907220656,-14.30120876
15624,Romance,5.988347109,Conversations with Other Women,6.2,-1.702620821,-0.633498768,-27.30120876
15644,Thriller,7.220258835,Paparazzi,5.8,-0.054803339,-0.319734177,-27.30120876
15647,Comedy,7.000582606,Kissing Jessica Stein,5.9,-1.355833335,-0.680115732,-14.30120876
15673,Comedy,7.054651963,Connie and Carla,6.4,-0.054803339,-0.495592641,-13.30120876
15699,Drama,5.148189138,Opal Dream,6.1,-0.656863331,-1.117091268,-25.30120876
15708,Comedy,5.913781544,Latter Days,6.7,-1.426414409,-0.546719011,-4.301208755
15745,Thriller,6.738468198,Made,6.3,-0.656863331,-0.663102864,-17.30120876
15797,Action,6.516319958,Only the Strong,6.9,-0.577682085,-0.547814992,-12.30120876
15875,Adventure,6.819543936,Donovan's Reef,6,-0.926727327,-1.002984492,-2.301208755
15927,Adventure,7.434371718,A Passage to India,6.9,-0.452743348,-0.301181834,51.69879124
15992,Thriller,7.030168735,Abandon,4.6,0.042106674,-0.691299101,-12.30120876
16052,Drama,7.77815125,Selena,7,-0.054803339,-0.440634558,15.69879124
16072,Drama,7.111394799,Gods and Generals,6.1,0.392354692,-0.641373105,102.6987912
16148,Thriller,6.296739321,Zero Effect,6,-0.656863331,-0.844626406,4.698791245
16158,Comedy,7.398974828,The Wood,7.1,-0.577682085,-0.537786839,-5.301208755
16161,Romance,7.468076166,Baby Boy,7.4,-0.151713352,-0.385966448,18.69879124
16162,Comedy,7.538746864,The Best Man,6.8,-0.401590826,-0.684400493,8.698791245
16172,Comedy,6.643352876,Simply Irresistible,5.5,-0.577682085,-0.525504613,-16.30120876
16222,Comedy,6.995727966,Whatever It Takes,5,-0.179742076,-0.373979878,-17.30120876
16232,Comedy,7.33846251,Mr. 3000,5,0.12128792,-0.826130654,-7.301208755
16281,Comedy,7.322813561,Creepshow,6.7,-0.452743348,-0.14562035,8.698791245
16288,Horror,7.146128036,Creepshow 2,5.9,-0.811765291,-0.250517002,-19.30120876
16290,Comedy,8.069017541,Jackass 3D,6.4,-0.054803339,0.04093641,-17.30120876
16320,Adventure,7.589608552,Serenity,7.4,0.235231272,0.375837983,7.698791245
16323,Romance,7.465005625,The Rose,6.8,-0.389691602,-0.435955115,13.69879124
16337,Horror,6.904492229,The Texas Chainsaw Massacre 2,5.9,-0.683735477,-0.298037326,-10.30120876
16353,Adventure,6.951175381,Ong Bak 2,6,-0.426414409,-0.325448856,-13.30120876
16363,Comedy,7.843242978,The Best Little Whorehouse in Texas,5.9,0.188234709,-0.658962481,2.698791245
16406,Comedy,7.439332694,Dick,5.7,-0.241889983,-0.605101301,-17.30120876
16538,Comedy,7.962070797,"I Love You, Man",6.5,0.256950522,0.123583153,-6.301208755
16558,Comedy,7.77815125,Duplicity,5.7,0.537077041,-0.146614612,13.69879124
16564,Drama,5.7243152,Winter in Wartime,6.8,-0.753773344,-0.580964513,-8.301208755
16577,Action,7.644350609,Astro Boy,6.1,0.457080022,0.114338064,-17.30120876
16608,Adventure,6.703178963,The Proposition,7.1,-1.054803339,-0.116225735,-7.301208755
16614,Comedy,7.234628045,Adventureland,6.4,-0.37810973,0.019440436,-4.301208755
16617,Thriller,7.325286326,Mindhunters,6.3,0.075530429,-0.04574372,-5.301208755
16620,Drama,7.734122795,La Bamba,6.8,-0.542919978,-0.445605422,-3.301208755
16643,Comedy,7.227183838,Life or Something Like It,5.7,0.246226656,-0.32779478,-8.301208755
16651,Adventure,6.673976134,The Other Side of Heaven,6.7,-0.510735295,-0.937487425,1.698791245
16690,Adventure,8.040850197,Return to Never Land,6.1,-0.054803339,-0.09525281,-39.30120876
16727,Drama,7.304034365,The Namesake,6.8,-0.276652089,-0.724223265,10.69879124
16769,Drama,7.827258016,Coal Miner's Daughter,7.2,-0.179742076,-0.698289315,13.69879124
16781,Comedy,7.757635311,Madea's Family Reunion,6,-0.577682085,-0.511571652,-1.301208755
16784,Comedy,7.146128036,Welcome to Mooseport,4.8,0.12128792,-0.760747207,-1.301208755
16866,Adventure,8.020964918,Planet 51,5.6,0.489264705,0.09292237,-20.30120876
16869,Thriller,8.503969061,Inglourious Basterds,7.9,0.489264705,0.57980043,41.69879124
16871,Thriller,7.958137942,Drag Me to Hell,6.2,0.12128792,0.372905682,-12.30120876
16888,Comedy,7.136720567,The Ladies Man,5.7,0.024377907,-0.927092572,-27.30120876
16911,Thriller,7.339150113,The Inhabited Island,5.3,0.206459529,-0.836157106,3.698791245
16995,Action,7.943416326,State of Play,6.7,0.422317915,0.055061797,15.69879124
16996,Comedy,8.134392212,17 Again,6.1,-0.054803339,0.439639777,-9.301208755
17047,Comedy,7.459678832,Agent Cody Banks 2: Destination London,5.2,0.059140013,-0.242666017,-11.30120876
17113,Drama,5.852659286,The Ballad of Jack and Rose,6.5,-1.179742076,-0.722565929,-0.301208755
17127,Comedy,7.671227371,The Object of My Affection,5.6,-0.179742076,-0.568102164,-0.301208755
17130,Adventure,7.786332751,Crossroads,4.7,-0.276652089,-0.454822142,-18.30120876
17134,Adventure,7.237551931,12 Rounds,5.7,-0.054803339,-0.086282834,-3.301208755
17202,Comedy,7.741818851,Why Did I Get Married?,6.1,-0.179742076,-0.978973609,1.698791245
17264,Adventure,7.577487698,The Black Stallion,7,-0.924469571,-0.225744402,6.698791245
17277,Drama,6.67669361,The Fall of the Roman Empire,6,-0.077079734,-0.654777617,76.69879124
17332,Drama,7.501335342,The Soloist,6.6,0.422317915,-0.04308267,-2.301208755
17339,Adventure,6.859138297,Force 10 from Navarone,6.4,-0.656863331,-0.552884414,6.698791245
17379,Adventure,7.584330783,Last Holiday,6.4,0.297379179,-0.49181236,0.698791245
17431,Sci Fi,6.989454445,Moon,7.6,-0.656863331,0.382722499,-14.30120876
17436,Drama,5.582261138,The Informers,4.4,-0.10056083,-0.479442952,-13.30120876
17578,Adventure,8.57047297,The Adventures of Tintin,6.7,0.758110017,0.672832626,-4.301208755
17610,Adventure,7.794891481,Year One,4.6,0.422317915,0.121897553,-14.30120876
17654,Sci Fi,8.323911008,District 9,7.3,0.12128792,0.5191704,0.698791245
17707,Thriller,7.113943352,Brokedown Palace,6.2,0.042106674,-0.417999883,-11.30120876
17708,Comedy,7.379820237,Corky Romano,4.1,-0.31444065,-0.737570669,-25.30120876
17711,Adventure,7.545737733,The Adventures of Rocky & Bullwinkle,3.9,0.524980257,-0.327766685,-23.30120876
17813,Comedy,7.1866427,Alex & Emma,5,0.12128792,-0.642381032,-15.30120876
17820,Romance,7.041392685,Show Boat,6.9,-0.994105499,-1.075281584,-4.301208755
17834,Adventure,6.921429255,A Simple Wish,5.5,0.091324696,-1.033757766,-25.30120876
17880,Comedy,7.513823937,Because of Winn-Dixie,6.1,-0.209705299,-0.758041715,-5.301208755
17917,Drama,7.572905009,Oliver!,7,-0.355833335,-0.361720207,41.69879124
17926,Comedy,6.019600602,Undiscovered,4.5,-0.401590826,-0.978003055,-14.30120876
17979,Drama,8.512195758,A Christmas Carol,6.6,0.945196661,0.31816219,-15.30120876
18041,Thriller,6.708320601,Gossip,5.5,-0.209705299,-0.515168905,-21.30120876
18126,Comedy,8.191856834,Hannah Montana: The Movie,6,0.188234709,-0.141597462,-9.301208755
18162,Adventure,7.836886125,Land of the Lost,5.3,0.644166665,0.006430166,-9.301208755
18239,Adventure,8.851152797,The Twilight Saga: New Moon,5.6,0.343136669,0.695768992,18.69879124
18240,Comedy,8.501572756,The Proposal,6.7,0.246226656,0.278063793,-3.301208755
18254,Drama,7.606194912,Reds,7.1,0.149316643,-0.618147956,83.69879124
18320,Romance,7.437907277,The Young Victoria,7,0.188234709,-0.067771825,-6.301208755
18360,Adventure,8.616061681,Night at the Museum: Battle of the Smithsonian,5.9,0.820257924,0.631543526,-6.301208755
18405,Thriller,7.514834996,The Last House on the Left,6.2,-0.179742076,0.014683329,-1.301208755
18487,Thriller,8.176571977,The Taking of Pelham 1 2 3,6.2,0.644166665,0.32739107,-5.301208755
18501,Thriller,7.61096385,Gamer,5.6,0.343136669,0.160288692,-16.30120876
18533,Action,6.35424524,Bronson,6.9,-1.994105499,-0.015101229,-19.30120876
18550,Thriller,7.235357498,Fled,5.2,0.042106674,-0.838232642,-13.30120876
18615,Romance,6.35814223,Fur: An Imaginary Portrait of Diane Arbus,5.8,-0.130524053,-0.641799392,10.69879124
18712,Action,6.892094603,Sands of Iwo Jima,6.2,-1.355833335,-0.69553851,-11.30120876
18734,Drama,6.221985618,L.I.E.,6.7,-1.510735295,-0.39287276,-14.30120876
18736,Comedy,7.744562514,The Lizzie McGuire Movie,5.7,-0.125384414,-0.204556523,-17.30120876
18777,Thriller,6.092585564,Slow Burn,5.5,-0.165501637,-0.459542432,-18.30120876
18785,Comedy,8.662068663,The Hangover,7.2,0.188234709,0.633821388,-11.30120876
18823,Adventure,8.366820904,Clash of the Titans,5.6,0.741076678,0.397282891,-5.301208755
18892,Comedy,6.48810209,Jawbreaker,5.9,-0.87871208,-0.643854018,-24.30120876
18900,Drama,7.114195537,In Cold Blood,7.4,-0.811765291,-0.387825422,22.69879124
18923,Romance,6.190038801,A Home at the End of the World,6.8,-0.542919978,-0.542051726,-15.30120876
18937,Romance,7.581750604,Quest for Camelot,6.9,0.246226656,-0.075381551,-25.30120876
18947,Comedy,7.560489887,The Boat That Rocked,7.2,0.343136669,0.210562384,4.698791245
19084,Comedy,7.493869369,Johnson Family Vacation,4.7,-0.276652089,-0.616130929,-14.30120876
19255,Comedy,7.173169275,Away We Go,6.7,-0.125384414,-0.275262995,-13.30120876
19265,Comedy,7.54528008,Whatever Works,6.8,-0.179742076,0.058486213,-19.30120876
19405,Comedy,7.647977761,Recess: School's Out,6.6,-0.355833335,-0.525308952,-28.30120876
19585,Adventure,8.466597534,G-Force,5.1,0.820257924,0.14556833,-23.30120876
19898,Thriller,7.314821766,Pandorum,6.5,0.162680605,0.171494908,-3.301208755
19899,Comedy,8.235136496,Couples Retreat,5.3,0.489264705,0.145016608,1.698791245
19901,Thriller,7.711102206,Daybreakers,6,-0.054803339,0.166344105,-13.30120876
19908,Comedy,8.010263405,Zombieland,7.2,0.017078668,0.477047701,-23.30120876
19912,Horror,8.269903025,The Final Destination,5.4,0.246226656,0.230478278,-29.30120876
19913,Comedy,7.783351317,(500) Days of Summer,7.2,-0.480772072,0.377957498,-16.30120876
19959,Thriller,8.087940247,Surrogates,5.9,0.547256652,0.283139554,-22.30120876
19994,Comedy,7.499082787,Jennifer's Body,5.3,-0.151713352,0.227517519,-11.30120876
19995,Adventure,9.445287331,Avatar,7.2,1.018915011,0.896244301,50.69879124
19997,Thriller,6.929418926,Niagara,6.7,-1.258923322,-0.285301748,-19.30120876
20009,Comedy,6.8071232,Slackers,5.4,-0.209705299,-0.309288507,-25.30120876
20024,Drama,7.034540867,The End of the Affair,6.6,0.005894501,-0.440926677,-9.301208755
20178,Comedy,5.470924753,World's Greatest Dad,6.5,-0.355833335,-0.289640026,-12.30120876
20337,Comedy,7.282939505,Martin Lawrence Live: Runteldat,5,-0.87871208,-1.810957427,1.698791245
20391,Comedy,7.50076842,Paint Your Wagon,6.2,-0.054803339,-0.383345546,46.69879124
20483,Adventure,7.222790945,Catch That Kid,4.9,-0.10056083,-0.62858924,-19.30120876
20504,Thriller,8.196197623,The Book of Eli,6.6,0.547256652,0.228943964,6.698791245
20526,Adventure,8.60212813,TRON: Legacy,6.3,0.874615586,0.586915202,13.69879124
20533,Thriller,7.022799405,Jonah Hex,4.4,0.316264523,0.072637162,-31.30120876
20616,Thriller,7.536700323,Swimfan,5,-0.426414409,-0.595867461,-27.30120876
20662,Adventure,8.492298674,Robin Hood,6.2,0.945196661,0.294864003,28.69879124
20697,Comedy,7.092454303,Ready to Rumble,4.7,0.024377907,-0.787931653,-4.301208755
20737,Comedy,7.364447784,Air Bud,5.3,-0.87871208,-0.230276097,-13.30120876
20761,Comedy,6.926041115,Play It to the Bone,5.7,0.024377907,-0.535552988,12.69879124
20763,Drama,6.667637559,Radio Flyer,6.6,0.188234709,-0.736621312,2.698791245
20764,Thriller,5.031646756,Sleep Dealer,6,-0.957893326,-0.616029308,-21.30120876
20766,Adventure,7.441464262,The Road,6.8,0.149316643,0.332471168,-0.301208755
20794,Thriller,6.306476068,Novocaine,6,-0.577682085,-0.663246793,-16.30120876
20829,Comedy,7.788585362,Funny People,5.7,0.519227928,0.024219066,34.69879124
20856,Adventure,7.762536446,Aliens in the Attic,5.3,0.297379179,-0.144163818,-25.30120876
20857,Comedy,7.604471533,Hardball,6.3,0.149316643,-0.526512899,-5.301208755
20943,Comedy,8.312386637,The Ugly Truth,6.4,0.223950262,0.067833617,-15.30120876
21208,Thriller,7.61905419,Orphan,6.7,-0.054803339,0.185693348,11.69879124
21301,Comedy,7.813383557,Barbershop 2:  Back in Business,5.6,-0.10056083,-0.468077421,-5.301208755
21334,Comedy,5.954242509,Children of Heaven,7.8,-2.10056083,-0.431562531,-22.30120876
21345,Drama,7.027451461,City of Life and Death,7.6,-0.276652089,-0.600473069,20.69879124
21349,Comedy,7.270763009,Anywhere But Here,5.9,0.005894501,-0.327993479,2.698791245
21610,Thriller,7.298970015,Nighthawks,6.4,-0.656863331,-0.432376968,-12.30120876
21612,Drama,6.088959227,The Funeral,7.3,-0.258923322,-0.811199042,-12.30120876
21755,Adventure,6.742785127,The Brothers Bloom,6.8,-0.054803339,-0.271733082,2.698791245
22013,Drama,7.017033339,Elmer Gantry,7.3,-0.87871208,-0.452776686,34.69879124
22215,Comedy,6.971564679,Cheri,5.9,0.005894501,-0.541219659,-25.30120876
22256,Drama,5.890657385,Without Limits,6.2,0.042106674,-0.695665626,5.698791245
22267,Romance,5.802839377,Ride with the Devil,6.6,0.223950262,-0.539471474,26.69879124
22301,Action,6.903089987,Hell's Angels,6.1,-0.759236239,-0.352505073,15.69879124
22314,Thriller,7.146483205,In Too Deep,6.2,-0.510735295,-0.838290916,-14.30120876
22345,Comedy,7.561706302,Baby Geniuses,3.3,-0.276652089,-0.62023887,-14.30120876
22538,Adventure,7.678195579,Scott Pilgrim vs. the World,7.2,0.422317915,0.308672252,0.698791245
22556,Romance,5.501059262,The Yellow Handkerchief,6.4,-0.179742076,-0.700929179,-9.301208755
22597,Comedy,6.241760089,The Broken Hearts Club: A Romantic Comedy,6.3,-1.355833335,-0.746558233,-17.30120876
22787,Thriller,7.086574362,Whiteout,5.3,0.246226656,-0.110301396,-10.30120876
22794,Comedy,8.385585659,Cloudy with a Chance of Meatballs,6.5,0.644166665,0.388959162,-21.30120876
22796,Comedy,7.261344128,Simon Birch,6.5,-0.054803339,-0.236170536,2.698791245
22798,Drama,7.220971501,Whip It,6.7,-0.179742076,0.021197682,-0.301208755
22803,Thriller,8.102744825,Law Abiding Citizen,7.2,0.368442535,0.414316916,-2.301208755
22804,Horror,7.83399847,Saw VI,6,-0.31444065,0.222690893,-21.30120876
22821,Thriller,7.026505523,The Boondock Saints II: All Saints Day,5.9,-0.452743348,-0.150231169,6.698791245
22824,Thriller,7.626682073,The Fourth Kind,5.8,-0.355833335,0.078499098,-13.30120876
22825,Thriller,7.522881321,The Box,5.4,0.12128792,0.053462363,3.698791245
22832,Thriller,7.781485001,Ninja Assassin,6.2,0.246226656,-0.000410694,-12.30120876
22881,Drama,8.490251156,The Blind Side,7.2,0.106564663,0.129958486,17.69879124
22894,Horror,7.831989096,Legion,5.2,0.059140013,0.20999187,-11.30120876
22897,Comedy,8.340649622,It's Complicated,6.2,0.573585591,-0.064158748,9.698791245
22907,Thriller,7.839199501,Takers,6,0.149316643,-0.014588235,-4.301208755
22947,Romance,8.213969082,Up in the Air,6.7,0.042106674,0.246571749,-2.301208755
22949,Comedy,7.964821868,Old Dogs,5.2,0.188234709,-0.144142907,-23.30120876
22954,Drama,8.087191921,Invictus,7,0.422317915,0.096398023,22.69879124
22970,Thriller,7.822730728,The Cabin in the Woods,6.5,0.12128792,0.588047938,-16.30120876
22971,Romance,8.060611366,Dear John,6.6,0.042106674,0.006752736,3.698791245
22972,Adventure,7.9771879,Green Zone,6.4,0.644166665,0.199671075,3.698791245
23048,Adventure,7.810046,Hot Tub Time Machine,6,0.200469166,0.249426684,-10.30120876
23049,Comedy,7.310805344,My Life in Ruins,5.6,-0.125384414,-0.518591685,-16.30120876
23082,Comedy,7.503964815,The Invention of Lying,6,-0.088661607,-0.059284795,-11.30120876
23168,Thriller,8.187594421,The Town,7,0.212368389,0.103032666,13.69879124
23172,Comedy,7.655489409,The Spy Next Door,5.5,0.091324696,-0.115591006,-17.30120876
23330,Comedy,6.698970004,The Ballad of Cable Hogue,6.9,-0.785647083,-0.853539102,9.698791245
23367,Comedy,6.716920073,Bandslam,5.4,-0.054803339,-0.393685703,-0.301208755
23398,Comedy,8.646540958,Alvin and the Chipmunks: The Squeakquel,5.4,0.519227928,0.187416397,-23.30120876
23479,Comedy,7.548061171,The Bad News Bears,6.9,0.188234709,-0.442915941,-9.301208755
23483,Action,7.983124972,Kick-Ass,7.1,0.091324696,0.372630348,5.698791245
23629,Thriller,7.953240073,Sucker Punch,5.9,0.557980517,0.311365432,-1.301208755
23631,Thriller,7.49593127,Machete,6.3,-0.054803339,0.140429233,-6.301208755
23685,Adventure,6.73315849,Monkeybone,4.3,0.519227928,-0.372714468,-18.30120876
23706,Comedy,7.60320439,All About Steve,4.7,-0.179742076,-0.159295065,-12.30120876
23730,Sci Fi,6.533072278,C.H.U.D.,5.3,-1.258923322,-0.632221429,-23.30120876
23742,Comedy,7.744948265,Cop Out,5.3,0.12128792,0.130941267,-4.301208755
23759,Adventure,6.833452414,Centurion,5.9,-0.276652089,0.07507923,-14.30120876
24021,Adventure,8.84416103,The Twilight Saga: Eclipse,5.8,0.476675578,0.748554812,12.69879124
24066,Comedy,6.288617839,"Happy, Texas",5.5,-1.125384414,-0.963231428,-13.30120876
24100,Horror,7.132131176,The Little Vampire,6.1,-0.013410654,-0.64110828,-16.30120876
24113,Comedy,7.015874693,Town & Country,3.7,0.598409174,-1.279127934,-7.301208755
24137,Comedy,7.267997066,An Ideal Husband,6.3,-0.209705299,-0.626019428,-14.30120876
24150,Horror,7.595732782,Halloween II,5.1,-0.179742076,-0.169529459,-6.301208755
24226,Drama,7.732210755,The Verdict,7.4,-0.151713352,-0.379074744,17.69879124
24227,Action,6.079181246,Excessive Force,4.5,-0.87871208,-1.174205493,-24.30120876
24264,Adventure,6.761804069,Sheena,5,0.042106674,-0.676865018,5.698791245
24266,Action,7.315118188,The Man from Snowy River,6.8,-0.811765291,-0.71804752,-7.301208755
24418,Adventure,7.449781775,Cirque du Freak: The Vampire's Assistant,5.5,0.246226656,-0.065611754,-2.301208755
24420,Romance,8.005308344,The Time Traveler's Wife,6.7,0.235231272,0.292837329,-4.301208755
24428,Adventure,9.181717256,The Avengers,7.4,0.986589346,0.878601407,31.69879124
24438,Comedy,7.930848465,Did You Hear About the Morgans?,5.1,0.407594659,-0.122638082,-8.301208755
24469,Drama,6.372516541,Fish Tank,6.9,-0.87871208,-0.177762674,11.69879124
24662,Comedy,6.552258911,Cats Don't Dance,7.1,0.149316643,-0.668493024,-36.30120876
24684,Romance,7.416588123,An Education,6.8,-0.480772072,-0.050910777,-11.30120876
24746,Adventure,5.095148421,Six-String Samurai,5.8,-1.054803339,-1.004148893,-20.30120876
24748,Action,7,Hud,7.5,-0.957893326,-0.446742833,0.698791245
24803,Romance,8.112405566,Julie & Julia,6.6,0.246226656,0.077831305,11.69879124
24940,Comedy,7.018053984,Head Over Heels,5.3,-0.209705299,-0.612052826,-25.30120876
24961,Adventure,7.323232562,The Wiz,5.9,0.024377907,-0.841256444,22.69879124
24973,Drama,7.176091259,The Egyptian,6,-0.656863331,-0.670546506,27.69879124
25066,Thriller,7.079181246,Tales from the Hood,5.4,-0.577682085,-0.690934734,-13.30120876
25132,Comedy,7.461986091,Shorts,5.1,0.246226656,-0.668228402,-22.30120876
25166,Comedy,7.188286885,Drowning Mona,5.4,-0.151713352,-0.800841282,-15.30120876
25195,Comedy,7.475997469,Leap Year,6.4,-0.077079734,0.060515204,-11.30120876
25196,Romance,7.596183913,Crazy Heart,6.8,-0.510735295,-0.033211347,0.698791245
25209,Comedy,6.903089987,Annie Get Your Gun,7.3,-0.779631972,-1.044027207,-4.301208755
25376,Romance,7.531042398,The Secret in Their Eyes,7.8,-1.054803339,0.132088205,17.69879124
25461,Romance,6.44965054,Raising Victor Vargas,7.8,-1.452743348,-0.719573946,-23.30120876
25520,Romance,6.713020209,The House of Mirth,6.4,-0.355833335,-0.802860764,28.69879124
25643,Romance,7.557904189,Love Happens,5.6,-0.10056083,-0.151668189,-2.301208755
25704,Comedy,6.806535746,Post Grad,5,-0.179742076,-0.409184973,-22.30120876
